Municipio,Data,Precipitacao,DiaSemChuva,Mes,DiaSemana,Estacao_Seca,Municipio_Freq,Latitude,Longitude,media_focos_mes_hist,prob_fogo,risco
MAIRIPOTABA,2026-06-06,0.0,6,6,5,1,0.0006999791778345,-17.295161367113327,-49.44670063542476,3.347826086956522,0.26383898369888964,BAIXO
JAUPACI,2026-06-06,0.0,12,6,5,1,0.0010263407776266,-16.20973022325548,-51.05550430467066,4.142857142857143,0.2625715776963499,BAIXO
CARMO DO RIO VERDE,2026-06-06,0.0,4,6,5,1,0.0007354211615224,-15.426910428711976,-49.742093983937615,2.5217391304347827,0.2606357963823154,BAIXO
IPIRANGA DE GOIÁS,2026-06-06,0.0,4,6,5,1,0.0008085202528785,-15.155239440421736,-49.6667347648474,1.8928571428571428,0.2594358624795974,BAIXO
AURILÂNDIA,2026-06-06,0.0,4,6,5,1,0.00081516562482,-16.694217641941965,-50.54701395836094,3.333333333333333,0.2593701527820282,BAIXO
GOIANDIRA,2026-06-06,0.0,4,6,5,1,0.0006940721805532,-18.1093770227966,-48.1276924891904,1.5555555555555556,0.24961485949311746,BAIXO
CACHOEIRA DOURADA,2026-06-06,0.0,12,6,5,1,0.0009392125677274,-18.46651639403071,-49.55177475564167,2.5,0.2391304556753876,BAIXO
DAVINÓPOLIS,2026-06-06,0.0,6,6,5,1,0.0007597875253077,-18.11360511846404,-47.53297332981958,2.357142857142857,0.23675099625827592,BAIXO
CACHOEIRA DE GOIÁS,2026-06-06,0.0,14,6,5,1,0.0008033516302574,-16.743051878299504,-50.687902715799886,1.9047619047619049,0.23543990404991313,BAIXO
VARJÃO,2026-06-06,0.0,4,6,5,1,0.0008159039994801,-17.057239672517852,-49.63849902778105,1.9166666666666667,0.2176597478953114,BAIXO
APARECIDA DO RIO DOCE,2026-06-06,0.0,15,6,5,1,0.0009613638075323,-18.2275046528764,-51.298408339959074,1.3571428571428572,0.2143620501428159,BAIXO
SÃO LUÍS DE MONTES BELOS,2026-06-06,0.0,10,6,5,1,0.0005833159815288,-16.469151982594024,-50.3923408472066,2.25,0.20925112963089557,BAIXO
TURVÂNIA,2026-06-06,0.0,14,6,5,1,0.0005109552648328,-16.5749332857626,-50.13386843949185,2.9166666666666665,0.2075875471057475,BAIXO
RIO QUENTE,2026-06-06,0.0,12,6,5,1,0.0006002985987125,-17.794891918495523,-48.787827332868765,1.8571428571428568,0.20476071845399493,BAIXO
CRISTIANÓPOLIS,2026-06-06,0.0,4,6,5,1,0.0005449204992003,-17.206932724384384,-48.69296888350953,1.4615384615384617,0.20262431559789618,BAIXO
CERES,2026-06-06,0.0,4,6,5,1,0.0003994606911482,-15.280732075215544,-49.628100932957885,2.357142857142857,0.19946334255285322,BAIXO
ARAGOIÂNIA,2026-06-06,0.0,4,6,5,1,0.0003322685970733,-16.91901903566752,-49.41650422930775,1.4666666666666666,0.19678721723795245,BAIXO
CROMÍNIA,2026-06-06,0.0,4,6,5,1,0.0004969261462897,-17.253757641416556,-49.343018999846976,1.933333333333333,0.19439094658097478,BAIXO
EDEALINA,2026-06-06,0.0,6,6,5,1,0.0006482929516231,-17.41358594607326,-49.76627082483966,1.75,0.18900978930371826,BAIXO
HEITORAÍ,2026-06-06,0.0,4,6,5,1,0.0004681295345433,-15.737018243255712,-49.79072401383959,1.8,0.18665224023320184,BAIXO
CATURAÍ,2026-06-06,0.0,12,6,5,1,0.0004157049336718,-16.46434919145576,-49.55619428460128,2.125,0.1864092989789723,BAIXO
AMORINÓPOLIS,2026-06-06,0.0,4,6,5,1,0.0004725597825043,-16.66506804069733,-51.10984947764403,2.1875,0.18609772056960588,BAIXO
SÃO MIGUEL DO PASSA QUATRO,2026-06-06,0.0,4,6,5,1,0.0004127514350311,-17.005010859807335,-48.6779096365864,1.181818181818182,0.185602102842372,BAIXO
CUMARI,2026-06-06,0.0,4,6,5,1,0.0004880656503677,-18.301979326576244,-48.12847505289865,1.2941176470588236,0.17896368238155697,BAIXO
TRÊS RANCHOS,2026-06-06,0.0,4,6,5,1,0.0001469365573724,-18.316873966288444,-47.74838358478794,2.3125,0.17581078810474707,BAIXO
MARZAGÃO,2026-06-06,0.0,4,6,5,1,0.0003824780739644,-17.955558865377707,-48.675183437794566,2.111111111111111,0.1757809521684327,BAIXO
AVELINÓPOLIS,2026-06-06,0.0,12,6,5,1,0.0003972455671677,-16.51911947366258,-49.76146747111399,2.125,0.17190103172809673,BAIXO
BURITINÓPOLIS,2026-06-06,0.0,4,6,5,1,0.0005914381027906,-14.42314966215634,-46.33303829144667,1.6,0.16621174243723288,BAIXO
MOIPORÁ,2026-06-06,0.0,14,6,5,1,0.0005818392322084,-16.48291057823502,-50.79468243580173,2.4615384615384617,0.1644674418772533,BAIXO
BONFINÓPOLIS,2026-06-06,0.0,4,6,5,1,0.0004171816829921,-16.593720196431793,-49.00153550440518,1.375,0.16389924238855247,BAIXO
BURITI ALEGRE,2026-06-06,0.0,4,6,5,1,0.0005065250168718,-18.058745550168023,-49.05309547296925,1.1666666666666667,0.15700248705981726,BAIXO
DAMIANÓPOLIS,2026-06-06,0.0,4,6,5,1,0.0008934333387973,-14.591784557452115,-46.16138493743546,1.1428571428571428,0.15659493071772002,BAIXO
CAMPO LIMPO DE GOIÁS,2026-06-06,0.0,4,6,5,1,0.0002665532523188,-16.299018349281013,-49.110030575894335,1.5625,0.15098128289785953,BAIXO
ISRAELÂNDIA,2026-06-06,0.0,10,6,5,1,0.0006217114638572,-16.357079235135966,-50.868874162608,2.0,0.14939555817595981,BAIXO
NAZÁRIO,2026-06-06,0.0,12,6,5,1,0.000457792289301,-16.599868890591072,-49.81683600889826,1.3333333333333333,0.14927106367973406,BAIXO
SÃO JOÃO DA PARAÚNA,2026-06-06,0.0,10,6,5,1,0.0003381755943546,-16.83029448609981,-50.38551384054304,1.8571428571428568,0.1484384716351243,BAIXO
JOVIÂNIA,2026-06-06,0.0,4,6,5,1,0.0003374372196945,-17.796625241812514,-49.645908107666806,1.8888888888888888,0.14734693372861998,BAIXO
ITAUÇU,2026-06-06,0.0,2,6,5,1,0.0005353216286182,-16.19395275886309,-49.59347382261099,1.8,0.1466729539008974,BAIXO
SANTO ANTÔNIO DE GOIÁS,2026-06-06,0.0,4,6,5,1,0.0003182394785302,-16.459177028614274,-49.28880054422419,1.625,0.14016955576003493,BAIXO
NOVA VENEZA,2026-06-06,0.0,4,6,5,1,0.0002525241337757,-16.37386734685885,-49.29800513158261,1.6,0.13665068947035622,BAIXO
FIRMINÓPOLIS,2026-06-06,0.0,6,6,5,1,0.0003101173572684,-16.632875809432132,-50.31542780810252,2.2,0.13031695185200337,BAIXO
PALMINÓPOLIS,2026-06-06,0.0,14,6,5,1,0.0003160243545497,-16.802402853215252,-50.18205094632173,2.142857142857143,0.12966614720118708,BAIXO
BRAZABRANTES,2026-06-06,0.0,12,6,5,1,0.0002414485138733,-16.38638492779754,-49.3872036236477,1.1428571428571428,0.1256033858526153,BAIXO
SANCLERLÂNDIA,2026-06-06,0.0,14,6,5,1,0.0003374372196945,-16.31910344708521,-50.396968692158616,1.5,0.11715609212365131,BAIXO
NOVA AMÉRICA,2026-06-06,0.0,5,6,5,1,0.0003160243545497,-15.06192828329916,-49.9617065714417,2.5,0.11701303526006816,BAIXO
ITAGUARU,2026-06-06,0.0,4,6,5,1,0.000186070414361,-15.78281026598368,-49.60758994825582,5.555555555555555,0.11633342595131853,BAIXO
ITAGUARI,2026-06-06,0.0,4,6,5,1,0.0002813207455221,-15.958521857049124,-49.62738930061074,1.3333333333333333,0.11468098007919983,BAIXO
CALDAZINHA,2026-06-06,0.0,4,6,5,1,0.00022668102067,-16.743499656574723,-48.98542839082745,1.25,0.11239809682790754,BAIXO
MORRO AGUDO DE GOIÁS,2026-06-06,0.0,2,6,5,1,0.0002894428667839,-15.304498898497632,-49.98811127634744,2.6666666666666665,0.11233343957119585,BAIXO
CAMPESTRE DE GOIÁS,2026-06-06,0.0,4,6,5,1,0.0002392333898928,-16.796398326655236,-49.67954670252682,2.0,0.11188481278443375,BAIXO
SANTA BÁRBARA DE GOIÁS,2026-06-06,0.0,12,6,5,1,0.0001602273012553,-16.595488741575974,-49.68567213368231,2.0,0.1089502081788499,BAIXO
SÃO PATRÍCIO,2026-06-06,0.0,4,6,5,1,0.0001831169157204,-15.354159533666005,-49.800363421788425,4.5,0.10363282971736786,BAIXO
OURO VERDE DE GOIÁS,2026-06-06,0.0,2,6,5,1,0.0001971460342635,-16.27053798049984,-49.21511768318319,1.4,0.09811973390023425,BAIXO
PARANAIGUARA,2026-06-06,0.0,11,6,5,1,0.0004171816829921,-18.80418019132733,-50.7270395812168,17.666666666666668,0.09716668561909632,BAIXO
SANTA ROSA DE GOIÁS,2026-06-06,0.0,4,6,5,1,8.934333387973059e-05,-16.05154736618163,-49.49362956819317,1.6666666666666667,0.09400058004478365,BAIXO
NOVA AURORA,2026-06-06,0.0,4,6,5,1,9.525033116103507e-05,-18.08032677087066,-48.312556451501656,1.5,0.08726391392432095,BAIXO
LAGOA SANTA,2026-06-06,0.0,9,6,5,1,0.0002879661174635,-19.18411260260326,-51.28965509319911,1.75,0.0843755568888958,BAIXO
ANHANGUERA,2026-06-06,0.0,11,6,5,1,8.122121261793689e-05,-18.298455841186364,-48.23644304764,9.0,0.08094117618403845,BAIXO
DAMOLÂNDIA,2026-06-06,0.0,2,6,5,1,4.504085426994682e-05,-16.248604825879593,-49.32391944079821,1.4285714285714286,0.07833213177919743,BAIXO
CÓRREGO DO OURO,2026-06-06,0.0,10,6,5,1,0.0003691873300815,-16.371262238930456,-50.57972804506588,1.0,0.06924754354103403,BAIXO
RIANÁPOLIS,2026-06-06,0.0,20,6,5,1,0.0004452399200783,-15.471388795648876,-49.44433543377273,1.0,0.06884737342083207,BAIXO
NOVO BRASIL,2026-06-06,0.0,12,6,5,1,0.0004157049336718,-16.06446829111038,-50.5877548005677,1.0,0.06200129347004624,BAIXO
AMERICANO DO BRASIL,2026-06-06,0.0,12,6,5,1,0.0002850126188229,-16.26768690474456,-50.03356390050078,1.0,0.0611338118688121,BAIXO
TAQUARAL DE GOIÁS,2026-06-06,0.0,4,6,5,1,0.0003042103599871,-16.03498818375823,-49.60400920317701,1.0,0.06112547289349141,BAIXO
BURITI DE GOIÁS,2026-06-06,0.0,15,6,5,1,0.0004459782947384,-16.117288760460852,-50.42866144294369,1.0,0.05788333654019847,BAIXO
ARAÇU,2026-06-06,0.0,10,6,5,1,0.0001417679347513,-16.334093281250002,-49.70501984375,1.0,0.0567670621939807,BAIXO
PALMELO,2026-06-06,0.0,4,6,5,1,0.0001122329483447,-17.29286227354363,-48.39789764949551,1.0,0.053848950940953155,BAIXO
ADELÂNDIA,2026-06-06,0.0,2,6,5,1,0.0001786866677594,-16.353762350998142,-50.17813605937417,1.0,0.04956061551911772,BAIXO
JESÚPOLIS,2026-06-06,0.0,4,6,5,1,9.67270804813612e-05,-15.96442854961832,-49.40223259541985,1.0,0.0486609040619554,BAIXO
GUARAÍTA,2026-06-06,0.0,4,6,5,1,0.0001203550696065,-15.655710917941402,-50.06909189298791,1.0,0.04862313969542756,BAIXO
ALOÂNDIA,2026-06-06,0.0,6,6,5,1,6.276184611386032e-05,-17.68815894117647,-49.45926305882353,0.0,0.00036149574578067884,BAIXO
ÁGUA LIMPA,2026-06-06,0.0,4,6,5,1,2.215123980489188e-05,-17.931234278399998,-48.799315130206665,0.0,0.00024410863589101475,BAIXO
NIQUELÂNDIA,2026-06-07,0.0,13,6,6,1,0.0702659477850975,-14.555709823639525,-48.323005819211815,16.54513888888889,0.9730231671716809,ALTO
CAVALCANTE,2026-06-07,0.0,4,6,6,1,0.0610547238995633,-13.605372533203356,-47.74998846789225,13.759398496240602,0.9378386810739894,ALTO
MINEIROS,2026-06-07,0.0,15,6,6,1,0.0275280840801993,-17.758011413392754,-52.819223041509886,9.509174311926603,0.9034510909282311,ALTO
BARRO ALTO,2026-06-07,0.0,13,6,6,1,0.0070197278941702,-14.9246949793272,-48.89831318663708,2.274193548387097,0.866823385859643,ALTO
CRISTALINA,2026-06-07,0.0,4,6,6,1,0.0132176447915789,-16.729108968671913,-47.51949739378938,4.318181818181818,0.8648396502582772,ALTO
RIO VERDE,2026-06-07,0.0,6,6,6,1,0.020077883759154,-17.80973337888139,-51.01793797116709,5.575418994413408,0.862194818945678,ALTO
JATAÍ,2026-06-07,0.0,12,6,6,1,0.0181485107721479,-17.885693026802887,-51.7369228480587,4.259668508287293,0.854267611945821,ALTO
CAIAPÔNIA,2026-06-07,0.0,15,6,6,1,0.0142749973049324,-17.02333953529842,-51.80903000805655,7.114832535885167,0.8531923780337691,ALTO
FORMOSA,2026-06-07,0.0,3,6,6,1,0.0326974450760009,-15.366385635807053,-47.255312528185605,4.150837988826815,0.8442666040142041,ALTO
LUZIÂNIA,2026-06-07,0.0,5,6,6,1,0.0070248965167913,-16.41158591502055,-47.9402484582945,3.549504950495049,0.8377567399095867,ALTO
PORANGATU,2026-06-07,0.0,4,6,6,1,0.0130825222287691,-13.295151272205969,-49.25062116604489,8.9,0.822789721834783,ALTO
IPAMERI,2026-06-07,0.0,5,6,6,1,0.0082203250915953,-17.453901960073118,-47.994679662267664,5.139896373056994,0.8212394353871804,ALTO
GOIÂNIA,2026-06-07,0.0,5,6,6,1,0.0056264149104425,-16.627186847284758,-49.26892340187793,3.121387283236994,0.8089485454862173,ALTO
SÃO JOÃO D'ALIANÇA,2026-06-07,0.0,5,6,6,1,0.0174500083436336,-14.47092130372994,-47.44566869827519,4.917582417582418,0.8038295654944405,ALTO
PLANALTINA,2026-06-07,0.0,5,6,6,1,0.0220286696113048,-15.297339114149969,-47.82804373552916,6.205128205128205,0.8010953675424122,ALTO
ITUMBIARA,2026-06-07,0.0,6,6,6,1,0.0076968174575397,-18.36303539838409,-49.51316782799183,5.170940170940171,0.7868263843143143,ALTO
NOVA CRIXÁS,2026-06-07,0.0,18,6,6,1,0.0140461011602819,-14.109081491545986,-50.60644025233707,11.0,0.7827184043206108,ALTO
CATALÃO,2026-06-07,0.0,5,6,6,1,0.0067051802889407,-17.859620758114687,-47.65795514226879,6.779220779220779,0.7634645037507806,ALTO
FLORES DE GOIÁS,2026-06-07,0.0,6,6,6,1,0.0204832514475835,-14.69582900883936,-46.88334718801356,4.961538461538462,0.7622598029795415,ALTO
SERRANÓPOLIS,2026-06-07,0.0,15,6,6,1,0.0084580817321678,-18.245444254046,-52.13858145093347,3.9432624113475176,0.7325013415945292,ALTO
PARAÚNA,2026-06-07,0.0,11,6,6,1,0.0093854803053326,-17.025229406670206,-50.64132283176662,7.314814814814815,0.7315376478857367,ALTO
PADRE BERNARDO,2026-06-07,0.0,5,6,6,1,0.0171465363583066,-15.387542873502616,-48.24234321428453,3.821138211382114,0.727064909738897,ALTO
SÃO MIGUEL DO ARAGUAIA,2026-06-07,0.0,5,6,6,1,0.0108009445288652,-13.03457954651454,-50.31087167757311,5.801418439716312,0.709718302237727,ALTO
SÃO DOMINGOS,2026-06-07,0.0,5,6,6,1,0.0184815177438814,-13.484742034647564,-46.3952483067699,5.164179104477612,0.6891118872277636,MÉDIO
MONTE ALEGRE DE GOIÁS,2026-06-07,0.0,3,6,6,1,0.0256814090551314,-13.350813143278856,-46.98514054795142,5.746268656716418,0.6888768079112713,MÉDIO
ALTO PARAÍSO DE GOIÁS,2026-06-07,0.0,4,6,6,1,0.0136045531135044,-14.194794675020932,-47.58800995260268,5.992063492063492,0.6859677697531718,MÉDIO
URUAÇU,2026-06-07,0.0,18,6,6,1,0.0084898318425548,-14.424659723475168,-49.081429732121045,2.8306451612903225,0.6808564651425075,MÉDIO
DOVERLÂNDIA,2026-06-07,0.0,15,6,6,1,0.0061203875580916,-16.786897298262215,-52.47629182084975,6.219512195121951,0.6722717890808676,MÉDIO
CRIXÁS,2026-06-07,0.0,5,6,6,1,0.0142565379384284,-14.80659158075239,-50.06889904182484,3.504,0.6719654437787324,MÉDIO
MINAÇU,2026-06-07,0.0,3,6,6,1,0.0177172999706126,-13.517945024690189,-48.337109129169214,5.321428571428571,0.6550466743431597,MÉDIO
ÁGUA FRIA DE GOIÁS,2026-06-07,0.0,5,6,6,1,0.0101031804750111,-14.959240097702764,-47.8720093319421,3.768421052631579,0.634350654584429,MÉDIO
CAMPO ALEGRE DE GOIÁS,2026-06-07,0.0,13,6,6,1,0.0035722566058688,-17.478774899824252,-47.74286914863833,3.197674418604651,0.6194109005233627,MÉDIO
NOVA ROMA,2026-06-07,0.0,3,6,6,1,0.0121329724157994,-13.714942640576536,-47.01834764226104,5.73015873015873,0.6162925028695847,MÉDIO
SANTA HELENA DE GOIÁS,2026-06-07,0.0,15,6,6,1,0.0065552902329276,-17.809635495091406,-50.550434417318826,5.549295774647887,0.6134660040655014,MÉDIO
JUSSARA,2026-06-07,0.0,15,6,6,1,0.0097384233928906,-15.53774041723269,-51.30291227238109,7.694117647058824,0.6103093802062542,MÉDIO
ANÁPOLIS,2026-06-07,0.0,5,6,6,1,0.0025665903187268,-16.327248789404404,-48.95399874795129,2.279279279279279,0.6071455803118486,MÉDIO
SILVÂNIA,2026-06-07,0.0,5,6,6,1,0.0024809388581478,-16.63901076782678,-48.5989267608625,2.824074074074074,0.6038287292485294,MÉDIO
CALDAS NOVAS,2026-06-07,0.0,5,6,6,1,0.0032953661083077,-17.728174181219167,-48.609976896734885,3.2033898305084745,0.601943869417694,MÉDIO
BOM JARDIM DE GOIÁS,2026-06-07,0.0,15,6,6,1,0.006982809161162,-16.169600227866493,-52.08811808319062,3.295238095238095,0.5944513427951764,MÉDIO
VILA PROPÍCIO,2026-06-07,0.0,13,6,6,1,0.0090901304412674,-15.174992710889834,-48.74270162202432,3.1449275362318843,0.5919415627651428,MÉDIO
APARECIDA DE GOIÂNIA,2026-06-07,0.0,5,6,6,1,0.0013357197602349,-16.80602601231046,-49.24588428522596,1.7731958762886595,0.5876660343563357,MÉDIO
PIRENÓPOLIS,2026-06-07,0.0,5,6,6,1,0.0060856839490639,-15.78834605245366,-48.98248540918748,2.509433962264151,0.5754015967265499,MÉDIO
CEZARINA,2026-06-07,0.0,7,6,6,1,0.0010817188771388,-17.034689299189036,-49.7756844762151,1.1111111111111112,0.5676749675561981,MÉDIO
ANICUNS,2026-06-07,0.0,5,6,6,1,0.0028693239293936,-16.386618352812665,-49.96569453715062,2.6095238095238096,0.561247033215386,MÉDIO
GOIÁS,2026-06-07,0.0,5,6,6,1,0.006679337175835,-15.910637681321438,-50.22587344128038,3.4526315789473685,0.5603869295223742,MÉDIO
PIRACANJUBA,2026-06-07,0.0,5,6,6,1,0.0031550749228767,-17.359788624438703,-49.008963459189445,2.4878048780487805,0.5598925218296001,MÉDIO
MIMOSO DE GOIÁS,2026-06-07,0.0,3,6,6,1,0.0153441638128486,-15.0302729730905,-48.33825202036574,5.0,0.5547715405662165,MÉDIO
ARUANÃ,2026-06-07,0.0,11,6,6,1,0.0055090133394766,-14.80056233565119,-50.9660645783424,5.5,0.5539856759175241,MÉDIO
SÍTIO D'ABADIA,2026-06-07,0.0,5,6,6,1,0.0063869408104104,-14.729138480039394,-46.29929381822457,5.327586206896552,0.5527834972573662,MÉDIO
JARAGUÁ,2026-06-07,0.0,5,6,6,1,0.0027460153611464,-15.684175632573451,-49.36723779617128,2.119047619047619,0.5498224183016237,MÉDIO
MORRINHOS,2026-06-07,0.0,5,6,6,1,0.0046879407173752,-17.747080471125827,-49.18201398317284,2.7681159420289854,0.5482117995022625,MÉDIO
ALVORADA DO NORTE,2026-06-07,0.0,3,6,6,1,0.0069111868191262,-14.578913930149612,-46.62741788371978,4.3125,0.5466896372103063,MÉDIO
ITABERAÍ,2026-06-07,0.0,5,6,6,1,0.0036438789479047,-16.076051965486666,-49.86875528845477,3.0,0.5443928745606076,MÉDIO
POSSE,2026-06-07,0.0,5,6,6,1,0.0078828878719008,-14.196997106543726,-46.3411011854588,3.027027027027027,0.544114775807926,MÉDIO
ARAGUAPAZ,2026-06-07,0.0,19,6,6,1,0.0072685601546451,-15.139882625109504,-50.2765366521584,3.544117647058824,0.5386593306590518,MÉDIO
SANTO ANTÔNIO DO DESCOBERTO,2026-06-07,0.0,5,6,6,1,0.002381996653686,-16.02598615253068,-48.28800335138823,2.3076923076923075,0.5371503021311634,MÉDIO
VILA BOA,2026-06-07,0.0,3,6,6,1,0.005108075899008,-14.984513516726455,-47.065655301847535,4.597402597402597,0.5299887759591595,MÉDIO
COLINAS DO SUL,2026-06-07,0.0,3,6,6,1,0.0162671321380524,-13.94148455899416,-48.086108285372966,5.053571428571429,0.529849751794935,MÉDIO
PIRANHAS,2026-06-07,0.0,12,6,6,1,0.0030155221121059,-16.447787530113146,-51.854078169184085,3.371794871794872,0.5271147756053287,MÉDIO
CAMPINAÇU,2026-06-07,0.0,3,6,6,1,0.0107566420492554,-13.868181231222769,-48.55699372818981,7.882352941176471,0.5268714681444131,MÉDIO
GOIATUBA,2026-06-07,0.0,6,6,6,1,0.0047403653182468,-17.991078799174332,-49.72506729400575,2.75,0.517636512260075,MÉDIO
TRINDADE,2026-06-07,0.0,15,6,6,1,0.0016598662360465,-16.650075769653657,-49.51836291274552,1.6708860759493671,0.5050526211350057,MÉDIO
SENADOR CANEDO,2026-06-07,0.0,5,6,6,1,0.0015070226813928,-16.72174558705297,-49.12425814633367,2.8767123287671232,0.5038368988170803,MÉDIO
COCALZINHO DE GOIÁS,2026-06-07,0.0,3,6,6,1,0.0042582066651603,-15.644454575968023,-48.59695917813067,2.492063492063492,0.5014062754033548,MÉDIO
GOIANÉSIA,2026-06-07,0.0,5,6,6,1,0.0033721570729647,-15.235935983775684,-49.19339896780853,2.430379746835443,0.4981846581309575,MÉDIO
ITARUMÃ,2026-06-07,0.0,15,6,6,1,0.0046421614884451,-18.86462245523424,-51.33580667861621,4.627118644067797,0.4973319764028625,MÉDIO
MONTIVIDIU DO NORTE,2026-06-07,0.0,21,6,6,1,0.0055422401991839,-13.157797966650936,-48.70583895092373,7.462962962962963,0.4959460675378879,MÉDIO
ACREÚNA,2026-06-07,0.0,15,6,6,1,0.0050453140528942,-17.48826970830257,-50.32369400069289,3.42,0.49349450974643727,MÉDIO
MARA ROSA,2026-06-07,0.0,4,6,6,1,0.0037022105460575,-13.999770100704,-49.390664925569126,2.625,0.49321408838048636,MÉDIO
HIDROLÂNDIA,2026-06-07,0.0,5,6,6,1,0.001757331691188,-17.00595303936355,-49.2631795818899,2.1594202898550723,0.48900953562075905,MÉDIO
ORIZONA,2026-06-07,0.0,5,6,6,1,0.0020201930702061,-17.02708940860277,-48.16569268300261,2.0625,0.48410630516030806,MÉDIO
ABADIÂNIA,2026-06-07,0.0,3,6,6,1,0.0021287341452501,-16.19915712906121,-48.70814271576387,2.414634146341464,0.48092701874312155,MÉDIO
MONTES CLAROS DE GOIÁS,2026-06-07,0.0,15,6,6,1,0.0036261579560608,-15.873326931416043,-51.59664771775818,4.019230769230769,0.4768250641249833,MÉDIO
BOM JESUS DE GOIÁS,2026-06-07,0.0,6,6,6,1,0.0043556721203019,-18.192311694542585,-49.92073113922121,2.872727272727273,0.47610816725282795,MÉDIO
EDÉIA,2026-06-07,0.0,7,6,6,1,0.0040093744046854,-17.509361464280108,-50.00172531667008,2.9791666666666665,0.4754060838885742,MÉDIO
APORÉ,2026-06-07,0.0,13,6,6,1,0.0023280953034941,-18.7073526543005,-52.08304620766298,4.466666666666667,0.47390190862901493,MÉDIO
BONÓPOLIS,2026-06-07,0.0,5,6,6,1,0.0027238641213415,-13.564579785655514,-49.78482140282583,3.725,0.4701919983989306,MÉDIO
MUTUNÓPOLIS,2026-06-07,0.0,5,6,6,1,0.0021346411425314,-13.711606278817616,-49.31418113591433,5.033898305084746,0.46019015438144834,MÉDIO
ITAPACI,2026-06-07,0.0,5,6,6,1,0.0027290327439626,-14.955491253186096,-49.62493326485581,2.6666666666666665,0.4600849724981359,MÉDIO
CAMPINORTE,2026-06-07,0.0,4,6,6,1,0.0043180150126335,-14.019192669554034,-48.931304030265736,2.239130434782609,0.45441441409896655,MÉDIO
CABECEIRAS,2026-06-07,0.0,4,6,6,1,0.0021161817760273,-15.753711869204832,-46.99550025639795,4.791666666666667,0.4539533695772059,MÉDIO
MUNDO NOVO,2026-06-07,0.0,18,6,6,1,0.0027504456091074,-13.777534650060309,-50.25180240334917,2.9692307692307693,0.4506290584985175,MÉDIO
NOVA GLÓRIA,2026-06-07,0.0,5,6,6,1,0.0023332639261152,-15.080904022970325,-49.5127373729181,2.68,0.44725536269887695,MÉDIO
PALMEIRAS DE GOIÁS,2026-06-07,0.0,11,6,6,1,0.0026522417793057,-16.814514481269185,-49.9450199537401,2.2916666666666665,0.4453304370571483,MÉDIO
SÃO LUIZ DO NORTE,2026-06-07,0.0,5,6,6,1,0.0024484503731007,-14.905980936295272,-49.283790673643686,3.3375,0.4448520633146602,MÉDIO
ITAPURANGA,2026-06-07,0.0,5,6,6,1,0.0018466750250678,-15.577224810549591,-49.933817512866845,2.2222222222222223,0.4419583879739077,MÉDIO
ÁGUAS LINDAS DE GOIÁS,2026-06-07,0.0,3,6,6,1,0.0010477536427713,-15.740323677414423,-48.27077651213715,1.6349206349206349,0.43845473844836363,MÉDIO
BALIZA,2026-06-07,0.0,5,6,6,1,0.0094534107740676,-16.335498056525363,-52.47044379945877,2.369565217391304,0.4371831054114806,MÉDIO
SANTA RITA DO NOVO DESTINO,2026-06-07,0.0,18,6,6,1,0.0025961253051333,-14.819117187607606,-49.03969360530454,4.5588235294117645,0.43627259233164445,MÉDIO
INHUMAS,2026-06-07,0.0,13,6,6,1,0.0011282364807291,-16.318242778189063,-49.50186836687853,1.9130434782608696,0.43218077667287513,MÉDIO
IACIARA,2026-06-07,0.0,3,6,6,1,0.0029911557483205,-14.108153980696324,-46.79592329445353,7.594202898550725,0.4320025790175667,MÉDIO
AMARALINA,2026-06-07,0.0,3,6,6,1,0.0035235238782981,-13.848529827205882,-49.56903226128027,2.5098039215686274,0.4218068175103064,MÉDIO
QUIRINÓPOLIS,2026-06-07,0.0,15,6,6,1,0.0039104322002235,-18.344498864270253,-50.57761418506451,3.3095238095238093,0.421358041387038,MÉDIO
SANTA ISABEL,2026-06-07,0.0,5,6,6,1,0.0024432817504795,-15.200546008094864,-49.40043024932847,6.6415094339622645,0.42125047261758203,MÉDIO
ALEXÂNIA,2026-06-07,0.0,3,6,6,1,0.0011895215775226,-16.07491682926853,-48.49287370127031,1.9056603773584904,0.41676420826514515,MÉDIO
SANTA TEREZINHA DE GOIÁS,2026-06-07,0.0,13,6,6,1,0.0023960257722291,-14.32429478078316,-49.65930833489798,4.050847457627119,0.414025542218976,MÉDIO
VALPARAÍSO DE GOIÁS,2026-06-07,0.0,4,6,6,1,0.0004061060630896,-16.08965315501241,-47.98624179015667,2.023809523809524,0.4114657837697591,MÉDIO
PIRES DO RIO,2026-06-07,0.0,5,6,6,1,0.0018075411680791,-17.230327492515848,-48.40629032850881,3.636363636363636,0.41146344657900685,MÉDIO
CORUMBÁ DE GOIÁS,2026-06-07,0.0,3,6,6,1,0.0013837141131455,-15.898613517797502,-48.71659334472278,2.606060606060606,0.4107172284090437,MÉDIO
CIDADE OCIDENTAL,2026-06-07,0.0,5,6,6,1,0.0009805615486965,-16.103552382328953,-47.86022791897977,1.9230769230769231,0.4102033365312359,MÉDIO
CORUMBAÍBA,2026-06-07,0.0,5,6,6,1,0.0016332847482806,-18.048104715395148,-48.4749049622824,2.3191489361702127,0.4066204836332992,MÉDIO
PORTEIRÃO,2026-06-07,0.0,6,6,6,1,0.002961620761914,-17.91222565304729,-50.164965023771295,3.433333333333333,0.4050954803802266,MÉDIO
