Cell_Lat,Cell_Lon,Cell_Freq,Nearest_Municipio,Data,DiaSemChuva,Precipitacao,Mes,DiaSemana,Estacao_Seca,media_focos_mes_hist,prob_fogo,risco
-17.8,-50.9,0.0002864893681432,RIO VERDE,2026-06-04,3,0.0,6,3,1,1.909090909090909,0.7707775289625717,ALTO
-15.5,-50.0,0.0002399717645529,ITAPURANGA,2026-06-04,2,0.0,6,3,1,1.909090909090909,0.7707126398409528,ALTO
-14.6,-49.9,0.0002916579907644,GUARINOS,2026-06-04,15,0.0,6,3,1,1.818181818181818,0.7705853611829386,ALTO
-13.7,-47.9,0.0009768696753957,CAVALCANTE,2026-06-04,1,0.0,6,3,1,2.0,0.7685129555049334,ALTO
-13.2,-46.5,0.0003056871093075,DIVINÓPOLIS DE GOIÁS,2026-06-04,2,0.0,6,3,1,1.7272727272727273,0.7677151539897358,ALTO
-13.9,-48.7,0.0011134689875258,CAMPINAÇU,2026-06-04,2,0.0,6,3,1,1.7272727272727273,0.7676843800976761,ALTO
-15.7,-48.3,0.0006667523181272,ÁGUAS LINDAS DE GOIÁS,2026-06-04,1,0.0,6,3,1,2.909090909090909,0.7664773236370193,ALTO
-14.7,-46.7,0.0004548387906604,ALVORADA DO NORTE,2026-06-04,2,0.0,6,3,1,1.818181818181818,0.765915918151026,ALTO
-15.4,-47.9,0.0026544569032862,PLANALTINA,2026-06-04,2,0.0,6,3,1,1.909090909090909,0.7652505004471466,ALTO
-13.6,-47.9,0.0011009166183031,CAVALCANTE,2026-06-04,1,0.0,6,3,1,1.909090909090909,0.7650055044482656,ALTO
-13.5,-47.7,0.0013371965095553,CAVALCANTE,2026-06-04,1,0.0,6,3,1,1.909090909090909,0.76492345483229,ALTO
-16.5,-49.4,0.0004097979363904,GOIANIRA,2026-06-04,2,0.0,6,3,1,2.0,0.7646868166867278,ALTO
-14.8,-47.1,0.0003854315726051,VILA BOA,2026-06-04,4,0.0,6,3,1,1.7272727272727273,0.7642219627496624,ALTO
-18.1,-50.3,0.0008026132555972,CASTELÂNDIA,2026-06-04,12,0.0,6,3,1,1.6363636363636365,0.7639989520819072,ALTO
-18.4,-49.2,0.0003588500848392,PANAMÁ,2026-06-04,3,0.0,6,3,1,2.0,0.7635769468569233,ALTO
-14.5,-47.1,0.0003920769445465,FLORES DE GOIÁS,2026-06-04,3,0.0,6,3,1,1.7272727272727273,0.7632695898773376,ALTO
-18.3,-49.9,0.0010115732844233,BOM JESUS DE GOIÁS,2026-06-04,3,0.0,6,3,1,1.909090909090909,0.7627024266906385,ALTO
-14.1,-49.6,0.0002178205247481,CAMPOS VERDES,2026-06-04,15,0.0,6,3,1,1.7272727272727273,0.762686567698415,ALTO
-13.4,-49.1,0.0003935536938669,PORANGATU,2026-06-04,1,0.0,6,3,1,1.818181818181818,0.7617686596929163,ALTO
-15.0,-49.6,0.0004998796449303,ITAPACI,2026-06-04,2,0.0,6,3,1,1.818181818181818,0.761727733732921,ALTO
-17.0,-51.8,0.0002805823708619,CAIAPÔNIA,2026-06-04,12,0.0,6,3,1,1.6363636363636365,0.7613293602411784,ALTO
-15.0,-49.3,0.000733944412202,SÃO LUIZ DO NORTE,2026-06-04,2,0.0,6,3,1,1.818181818181818,0.7610757816900598,ALTO
-15.5,-47.3,0.0007501886547256,FORMOSA,2026-06-04,2,0.0,6,3,1,1.818181818181818,0.7608273703952598,ALTO
-13.5,-46.3,0.0008498692338476,SÃO DOMINGOS,2026-06-04,2,0.0,6,3,1,1.818181818181818,0.7595470267674642,ALTO
-16.7,-49.5,0.0001956692849432,TRINDADE,2026-06-04,12,0.0,6,3,1,1.6363636363636365,0.7594988820780971,ALTO
-16.4,-49.5,0.0002480938858147,INHUMAS,2026-06-04,10,0.0,6,3,1,1.6363636363636365,0.7594988820780971,ALTO
-15.5,-49.7,0.000321931351831,URUANA,2026-06-04,2,0.0,6,3,1,1.818181818181818,0.7589499227474643,ALTO
-14.9,-48.2,0.0006320487090995,MIMOSO DE GOIÁS,2026-06-04,3,0.0,6,3,1,1.7272727272727273,0.7587575588367794,ALTO
-15.1,-51.0,0.0002000995329041,BRITÂNIA,2026-06-04,12,0.0,6,3,1,1.6363636363636365,0.7574595984571169,ALTO
-17.8,-48.6,0.0003684489554213,CALDAS NOVAS,2026-06-04,2,0.0,6,3,1,2.0,0.7570500305306963,ALTO
-17.9,-51.7,0.0005626414910442,JATAÍ,2026-06-04,9,0.0,6,3,1,1.5454545454545454,0.7560867310630243,ALTO
-15.3,-47.1,0.0007664328972492,FORMOSA,2026-06-04,2,0.0,6,3,1,1.7272727272727273,0.7555218089144154,ALTO
-16.9,-52.5,0.0003736175780425,DOVERLÂNDIA,2026-06-04,12,0.0,6,3,1,1.5454545454545454,0.7553564325827601,ALTO
-14.1,-49.7,0.0007169617950183,CAMPOS VERDES,2026-06-04,15,0.0,6,3,1,1.6363636363636365,0.7541021003676939,ALTO
-14.3,-47.0,0.0006401708303613,IACIARA,2026-06-04,3,0.0,6,3,1,1.6363636363636365,0.7539222761224891,ALTO
-14.4,-49.0,0.0006556766982247,URUAÇU,2026-06-04,15,0.0,6,3,1,1.6363636363636365,0.7538370233904469,ALTO
-14.1,-50.8,0.0003042103599871,NOVA CRIXÁS,2026-06-04,15,0.0,6,3,1,1.6363636363636365,0.7534085394174181,ALTO
-14.5,-50.8,0.0003618035834799,ARUANÃ,2026-06-04,8,0.0,6,3,1,1.5454545454545454,0.7532662149347154,ALTO
-14.5,-49.2,0.0002562160070765,URUAÇU,2026-06-04,15,0.0,6,3,1,1.6363636363636365,0.7527767845845718,ALTO
-16.2,-52.2,0.0003182394785302,BOM JARDIM DE GOIÁS,2026-06-04,12,0.0,6,3,1,1.5454545454545454,0.7527593569362185,ALTO
-13.5,-49.7,0.0001882855383415,BONÓPOLIS,2026-06-04,2,0.0,6,3,1,1.5454545454545454,0.7511026285494914,ALTO
-15.2,-48.3,0.000502833143571,MIMOSO DE GOIÁS,2026-06-04,3,0.0,6,3,1,1.6363636363636365,0.7508859423638167,ALTO
-16.8,-51.3,0.0004659144105628,PALESTINA DE GOIÁS,2026-06-04,12,0.0,6,3,1,1.5454545454545454,0.7499864938868895,ALTO
-14.2,-49.5,0.0003411290929953,ALTO HORIZONTE,2026-06-04,4,0.0,6,3,1,1.5454545454545454,0.7497776938564445,ALTO
-14.7,-47.3,0.0005626414910442,SÃO JOÃO D'ALIANÇA,2026-06-04,2,0.0,6,3,1,1.6363636363636365,0.7493462483386701,ALTO
-16.3,-48.7,0.0002126519021269,GAMELEIRA DE GOIÁS,2026-06-04,2,0.0,6,3,1,1.818181818181818,0.7490629034756952,ALTO
-14.7,-46.5,0.0005264611326962,ALVORADA DO NORTE,2026-06-04,2,0.0,6,3,1,1.6363636363636365,0.7489421193123209,ALTO
-16.4,-49.0,0.0004681295345433,ANÁPOLIS,2026-06-04,2,0.0,6,3,1,1.818181818181818,0.7488871017292696,ALTO
-18.5,-52.1,0.0002015762822245,APORÉ,2026-06-04,10,0.0,6,3,1,1.4545454545454546,0.7487424945694402,ALTO
-14.4,-48.4,0.0009753929260754,NIQUELÂNDIA,2026-06-04,10,0.0,6,3,1,1.5454545454545454,0.7486406238213837,ALTO
-14.6,-48.7,0.0003411290929953,NIQUELÂNDIA,2026-06-04,10,0.0,6,3,1,1.5454545454545454,0.7483126770350008,ALTO
-15.1,-49.4,0.0003994606911482,SANTA ISABEL,2026-06-04,2,0.0,6,3,1,1.6363636363636365,0.7480495173131635,ALTO
-13.6,-46.8,0.0004570539146409,NOVA ROMA,2026-06-04,2,0.0,6,3,1,1.5454545454545454,0.7473518371882645,ALTO
-15.2,-49.5,0.0005855311055093,SANTA ISABEL,2026-06-04,2,0.0,6,3,1,1.6363636363636365,0.7471966577285967,ALTO
-13.5,-46.8,0.0006985024285142,MONTE ALEGRE DE GOIÁS,2026-06-04,2,0.0,6,3,1,1.5454545454545454,0.7467010560106312,ALTO
-17.3,-47.7,0.0002776288722213,CAMPO ALEGRE DE GOIÁS,2026-06-04,10,0.0,6,3,1,1.4545454545454546,0.7460042326599698,ALTO
-17.0,-52.7,0.0003573733355189,DOVERLÂNDIA,2026-06-04,12,0.0,6,3,1,1.4545454545454546,0.7448606534085173,ALTO
-14.4,-48.9,0.0006128509679353,URUAÇU,2026-06-04,15,0.0,6,3,1,1.5454545454545454,0.7446712919746176,ALTO
-15.3,-48.0,0.0014715806977049,PLANALTINA,2026-06-04,2,0.0,6,3,1,1.6363636363636365,0.7440293745576391,ALTO
-13.6,-49.5,0.0001986227835838,MUTUNÓPOLIS,2026-06-04,2,0.0,6,3,1,1.4545454545454546,0.7417838114400273,ALTO
-15.0,-48.5,0.0024920144780503,MIMOSO DE GOIÁS,2026-06-04,3,0.0,6,3,1,1.5454545454545454,0.7414937296588183,ALTO
-17.0,-50.8,0.0003758327020229,PARAÚNA,2026-06-04,8,0.0,6,3,1,1.4545454545454546,0.7413908122974038,ALTO
-16.2,-48.7,0.0003477744649368,ABADIÂNIA,2026-06-04,2,0.0,6,3,1,1.7272727272727273,0.740595618306725,ALTO
-16.1,-47.5,0.0003522047128977,CIDADE OCIDENTAL,2026-06-04,2,0.0,6,3,1,1.6363636363636365,0.7404374481195297,ALTO
-14.0,-50.1,0.000335222095714,UIRAPURU,2026-06-04,2,0.0,6,3,1,1.4545454545454546,0.7392731145984971,ALTO
-17.8,-48.4,0.0002207740233887,CALDAS NOVAS,2026-06-04,2,0.0,6,3,1,1.7272727272727273,0.7382690549683717,ALTO
